ID,gender,strain, the number of alive littermates,birth parity,the year-season at birth,lg,birth weight ,AGE,BF
50205,2,31,2,1,118,4004,1.5,156.337516,11.02299815
50415,2,1,2,7,118,1327,1.6,153.1416851,13.29193137
50204,2,1,1,1,118,4011,1.3,165.5701383,7.517570499
49534,2,37,2,1,118,3988,1.6,179.8665485,12.38867993
50203,2,36,1,3,118,2939,1.5,174.5605898,14.16356963
50283,2,30,2,4,118,3274,1.6,161.5815034,13.63830016
50166,2,42,1,1,118,4000,1.4,170.3548573,12.82261484
50512,2,31,1,1,118,4007,0.9,178.7984499,15.51280974
49950,2,30,1,1,118,4012,0.9,190.1049314,10.84907063
12504,2,18,2,1,118,4013,1.7,163.4781787,14.62625971
12507,2,1,2,1,118,4014,1.7,149.2640893,14.91486291
50202,2,1,2,2,118,3225,1.3,156.8408242,13.92906271
12469,2,37,1,1,118,4015,1.3,168.5345652,13.84815618
50056,2,37,1,1,118,4015,1.1,177.8884043,10.8974478
50201,2,31,1,4,118,2889,1.4,174.288807,8.756043956
49995,2,42,2,2,118,3240,1.5,183.7744267,12.3494308
49584,2,1,2,2,118,3943,1.7,188.065641,10.51490683
49912,2,1,2,1,118,3928,1.1,174.1496115,15.83018242
12230,2,31,2,3,118,2891,1.2,187.5152066,16.79096386
12455,2,18,3,4,118,2496,1.1,185.7718233,11.51533792
50200,2,42,1,5,118,2946,2,148.0886931,13.33383318
49911,2,40,1,1,118,3985,1.6,202.116107,12.30204981
50282,2,18,1,2,118,3323,1.8,156.0002749,15.37447319
12524,2,42,1,6,118,1815,2.1,164.0587941,10.68789386
50348,2,42,1,6,118,1815,1.6,176.3871293,10.4869881
12514,2,25,1,1,118,4016,1.2,153.7317421,17.42791396
50165,2,18,1,1,118,4017,1.1,177.0111332,9.925804564
50055,2,1,2,4,118,2879,1.4,168.4140128,10.8708687
50054,2,30,2,1,118,3968,1.4,173.0389754,14.31390135
50164,2,42,3,2,118,3160,1.5,180.6147792,14.44030388
50053,2,37,1,5,118,2490,1.5,169.0191667,9.133236575
49017,2,42,2,2,118,4018,1.5,177.2944643,11.35494071
49060,2,42,2,3,118,2916,1.1,182.4757477,10.90264514
50199,2,37,2,4,118,2565,1,164.0589024,13.29626586
12521,2,30,2,7,118,1247,2.1,176.9199945,11.1045208
50281,2,30,2,7,118,1247,1.1,172.7146778,16.22282036
50347,2,42,2,1,118,4005,1.4,157.1319991,14.78403347
50163,2,18,1,1,118,4017,1.2,175.4861253,8.130914705
49949,2,37,2,1,118,4019,1,169.9007424,12.9980925
50465,2,36,2,3,118,2938,1.6,159.5295114,12.7485642
12458,2,30,2,2,118,3922,1.7,170.3801741,13.43860287
49705,2,25,1,2,118,3937,1.7,166.8808672,18.29572301
50198,2,31,2,1,118,4004,1.2,171.7632328,13.4676259
49994,2,18,1,7,118,1224,1,177.9725502,17.12955637
50464,2,36,2,3,118,2938,1.9,172.3325824,14.70967742
12439,2,40,2,1,118,3995,1.1,181.9449786,11.91878646
12474,2,37,1,1,118,4015,1.2,161.6995149,15.01234568
49704,2,18,1,1,118,3974,1.4,160.0660009,14.6107769
49703,2,30,3,1,118,3950,1.1,167.5513636,13.16192426
50346,2,42,2,1,118,4005,1.4,173.8303005,12.90208044
49910,2,18,3,1,118,3994,1.3,183.1158639,13.62101137
50052,2,40,2,4,118,2503,1.9,165.0186468,14.92713833
12516,2,40,2,4,118,2474,1.6,159.1522963,13.85560049
49909,2,36,2,2,118,3332,1.6,167.5489713,13.15892575
50280,2,37,2,5,118,2090,1.7,163.415,13.43860287
12522,2,40,2,4,118,2474,1.4,157.5539414,14.34002083
50220,2,31,2,5,118,2480,1.5,171.2427662,16.11858609
50463,2,37,1,2,118,3320,2,155.2326638,13.83022486
12548,2,31,3,5,118,2522,1.4,169.1166985,8.447703589
50414,2,31,3,5,118,2522,1.3,159.8448332,12.09010239
12512,2,25,1,2,118,3307,1.7,165,14.4
50413,2,1,2,2,118,3322,1.4,151.01681,14.14307154
12535,2,18,1,2,118,3324,1.5,153.6689098,15.19228035
50412,2,42,1,4,118,2434,2.3,149.2486299,13.47340775
50279,2,36,2,7,118,1257,1.5,172.8504839,12.71315892
50259,2,31,2,5,118,2960,1.3,187.9245465,16.08030888
12523,2,36,2,5,118,2008,1.8,165.8668443,13.39372197
50345,2,37,2,4,118,2556,1.6,156.7130132,13.4970297
50344,2,37,2,4,118,2556,1.4,156.0904468,12.29237947
50343,2,37,2,4,118,2556,1.6,154.8661628,13.1956901
49993,2,31,2,2,118,3343,0.9,166.5548264,23.11840198
50162,2,1,2,4,118,2487,1.5,180.1718757,10.68877815
50411,2,30,2,2,118,4020,1.6,165.3296091,12.0072018
12547,2,31,3,5,118,2522,1.2,163.7601777,11.76120067
50342,2,36,2,5,118,2008,1.5,168.2384065,13.42758227
50219,2,31,2,5,118,2480,1.8,159.4443006,14.34002083
50258,2,25,1,2,118,3307,1.5,174.0630086,13.79495798
50051,2,42,2,5,118,2397,1,205.2646144,10.41210454
50119,2,25,3,3,118,2947,1.5,182.6205556,12.8765889
12479,2,42,1,7,118,1297,1.3,173.5600617,14.77809452
12539,2,31,3,5,118,2522,1.3,165.5747938,10.89875986
50341,2,1,2,7,118,1254,1.1,188.0735662,15.15029431
50462,2,37,1,2,118,3320,1.9,173.0282597,11.60760456
50461,2,37,1,2,118,3320,1.8,188.0528245,10.9028116
49992,2,1,3,3,118,2927,0.9,170.1339672,14.60657345
50050,2,36,3,3,118,2895,1.2,202.2598928,11.09939148
50049,2,42,2,5,118,2397,1.6,180.4551302,8.075560803
50048,2,42,2,5,118,2397,1.2,190.4534615,11.72078958
50218,2,31,2,5,118,2480,1.2,207.7982659,9.825233421
12496,2,18,3,6,118,2012,1.2,188.6196784,11.9883716
50340,2,36,2,5,118,2008,1.8,188.9394499,12.23463393
50339,2,36,2,5,118,2008,2.2,170.1782696,12.3547665
50161,2,1,2,4,118,2487,2,167.3950995,11.24860833
49908,2,36,2,2,118,3332,1.1,198.5604327,11.69533679
50160,2,18,2,3,118,2931,1.8,163.7750386,10.94012739
49948,2,18,3,6,118,1592,1.4,168.2239234,19.74082104
50410,2,30,2,2,118,4020,1.5,175.7047092,13.17620397
50409,2,1,1,1,118,4010,1.4,163.2855763,13.63706849
12542,2,40,1,3,118,2948,1.8,151.8757664,14.06612903
50278,2,37,1,1,118,4021,1.4,147.4330412,13.91481246
49907,2,25,2,1,118,4022,1.2,189.4488983,14.41470288
49991,2,18,3,4,118,2496,1.2,185.7718233,9.965196277
49990,2,1,2,5,118,2036,1.4,162.3080233,14.50590046
49702,2,30,1,2,118,3340,1.4,184.8932609,14.24175824
50217,2,31,2,5,118,2480,1.8,159.1247078,13.07142115
49701,2,18,1,1,118,3974,1,199.420814,9.402849958
50197,2,25,2,4,118,2876,1.4,164.0020406,18.03956044
49989,2,36,1,2,118,3344,1,174.1718667,16.76034899
50118,2,25,3,3,118,2947,1.6,181.3331223,9.856532067
50511,2,31,1,1,118,4007,1.5,168.9658021,13.82086652
12434,2,31,1,2,118,3311,1.2,196.1065017,12.28244179
50196,2,1,1,1,118,4011,1.5,174.1303361,7.739449541
50117,2,36,2,1,118,4023,1.1,181.1859924,15.25710896
49947,2,42,2,2,118,3301,1.2,184.7592623,17.88943927
49700,2,42,2,1,118,3971,1.1,195.0986158,14.86167041
12530,2,40,2,6,118,1731,1.6,178.384697,12.99419525
12553,2,40,1,2,118,3330,1.4,179.424206,10.67818144
49583,2,30,2,1,118,3980,1.6,192.7293483,13.68814771
50338,2,25,1,4,118,2903,2.1,183.6203676,12.19323103
49988,2,31,2,2,118,3308,1.7,171.4996614,14.34756009
50460,2,1,2,4,118,2862,1.6,166.9415902,13.92154927
49277,2,40,1,7,118,1106,1.2,176.0715934,13.56008092
50257,2,1,2,1,118,4014,1.6,153.9554676,13.8795756
49385,2,18,1,7,118,1129,2,171.1539739,12.71080139
49757,2,1,2,1,118,3977,1.2,176.0922592,12.5199201
49336,2,18,2,4,118,3244,1,177.9748492,13.07142115
49384,2,18,2,6,118,2448,1.7,163.0690404,14.50779788
50195,2,31,1,4,118,2889,1.5,178.1430607,12.37035581
50047,2,30,2,1,118,3996,1.2,168.9174582,14.86903005
49383,2,40,2,1,118,3948,1.8,176.176236,17.13530626
49582,2,1,2,2,118,3943,1.6,164.3187952,10.52136223
49243,2,25,2,6,118,1761,1.2,192.0585138,15.39541643
12473,2,37,1,5,118,2490,1.4,153.171641,13.6214365
50256,2,1,2,1,118,4014,1.4,152.3361692,9.482295243
49116,2,25,3,2,118,3220,1.4,180.7185055,13.93075356
50159,2,30,2,1,118,4024,1.2,174.3742902,14.76670468
50510,2,36,2,2,118,3326,1.9,148.4497284,14.83292262
50509,2,36,2,2,118,3326,1.8,149.7378133,17.27904271
49699,2,1,2,2,118,3341,0.9,171.7340476,14.24900384
50337,2,40,3,2,118,4009,1.3,159.4775,13.79576869
50255,2,25,1,1,118,4016,1.4,166.480261,15.45649303
50508,2,36,2,2,118,3326,1.5,140.4913547,15.67717159
50277,2,18,1,2,118,3323,1.6,151.2646905,14.2002285
50158,2,18,1,1,118,4017,1.1,172.0143852,13.70044843
49987,1,1,3,3,118,2927,1.5,165.6695639,14.58659756
12292,2,30,3,2,118,3976,1.2,162.6975458,13.05851158
12301,2,31,1,2,118,3221,1.9,155.0501351,17.6281634
49946,2,30,1,1,118,4012,0.9,184.0779834,11.49809886
50194,2,42,1,5,118,2946,1.6,174.0404002,10.50471204
49698,2,36,2,1,118,3966,1,189.1297577,14.52067039
50276,2,30,2,4,118,3274,1.9,165.7445803,14.30054135
50148,2,18,1,1,118,4017,0.8,183.7555467,10.57935006
50251,2,18,1,1,118,4025,1.2,188.5975877,9.264510527
50250,2,18,2,1,118,4013,1.1,160.2436544,15.53166578
50404,2,40,2,3,118,2932,2,195.2266883,9.748819991
50332,2,40,2,6,118,1731,1.8,161.3106262,13.4263904
50455,2,25,1,2,118,3337,1.5,169.4756717,16.13524671
50249,2,31,2,5,118,2960,1.6,183.7806542,11.16969697
49982,2,42,2,2,118,3240,1,212.300906,10.16954968
50403,2,31,2,2,118,3334,1.6,147.5491571,13.73126935
50454,2,25,1,2,118,3337,1.5,160.9160081,16.31929308
49755,2,18,1,7,118,2467,1.1,191.8731448,9.95519215
50453,2,25,1,6,118,1779,1.8,166.6107672,12.52969021
48781,2,25,1,4,118,4026,1.1,178.113523,13.18130721
49905,2,31,1,1,118,4006,0.9,180.5092797,12.9633282
50115,2,42,2,1,118,4027,1.4,179.3705315,10.0136954
50040,2,30,2,1,118,3968,1.1,184.653255,10.29736949
49904,2,37,2,1,118,3925,1,200.7869512,11.2503937
49945,2,25,2,1,118,3965,1.2,181.0184298,17.89558108
49981,2,42,3,1,118,4028,1.1,193.3312736,10.21935484
50248,2,1,2,1,118,4014,1.8,138.770919,14.29135229
12529,2,42,1,8,118,871,1.4,165.3792857,9.371258377
49754,2,18,1,7,118,2467,1.6,170.5385632,12.68981026
49903,2,25,2,2,118,3963,1.3,196.9322414,15.79474022
50147,2,30,2,1,118,4024,1.3,160.6866165,13.50994475
50247,2,18,2,1,118,4013,1.6,152.9603729,13.68679808
50402,2,40,1,3,118,2948,2.1,155.0475188,16.62762431
50193,2,1,1,1,118,4011,1.5,171.7632328,10.87769784
50039,2,40,2,1,118,4029,1.5,169.2629125,16.01221374
49944,2,42,2,2,118,3301,1.1,200.5070245,15.885287
50192,2,25,2,4,118,2876,1.2,183.7555467,15.19374743
50038,2,37,1,5,118,2490,1.5,207.5427705,10.41801718
49902,2,31,1,1,118,4006,1.2,168.9561423,15.53166578
50401,2,1,1,1,118,4010,1.5,146.8363727,13.53280874
49901,2,40,2,1,118,3995,1.3,176.915,15.3199549
50191,2,31,2,1,118,4004,1.7,157.2468015,17.49336942
12449,2,37,2,1,118,4019,1,163.5651866,14.54320988
50037,2,37,1,1,118,4015,1.3,169.0191667,9.828156749
50146,2,18,3,6,118,2012,1.1,192.2003717,10.49133994
49980,2,25,1,7,118,2489,1.9,174.8531443,12.74949267
49979,2,42,2,2,118,3240,1.5,192.2990749,8.769970477
50331,2,42,2,1,118,4005,1.5,154.5643506,12.60184237
50036,2,37,2,3,118,2930,1.1,174.2174819,10.10469192
12502,2,37,2,4,118,2565,1.4,157.0434404,13.95258359
50275,2,30,2,4,118,3274,1.7,146.5725809,15.01305582
50114,2,30,1,3,118,2943,1.7,168.5116135,8.568681719
49059,2,1,3,4,118,2429,1.8,195.1228652,11.62302963
50113,2,36,3,4,118,2454,1,151.7285739,15.82809917
50190,2,31,2,1,118,4004,1.3,159.534137,17.91933816
12488,2,36,2,1,118,4023,1.1,192.6978162,11.03320463
50189,2,42,1,5,118,2946,1.9,157.6557749,14.95234216
49978,2,18,3,4,118,2496,1.6,154.0943431,13.99264823
12440,2,1,2,1,118,3928,1.1,167.0870686,18.56861991
49943,2,37,1,1,118,3992,1.3,169.7794401,13.87184466
49900,2,40,1,2,118,3238,1.7,199.2954348,14.23764094
49274,2,37,2,2,118,3918,1.6,181.5928846,14.85698166
50035,2,31,2,2,118,3969,1,178.1687313,12.82665633
50034,2,36,2,7,118,1321,1.8,154.8228947,12.3235256
12467,2,37,1,1,118,4015,1,172.1372787,11.07198812
12493,2,18,2,3,118,2931,1.5,162.4312214,13.22016807
49877,2,40,2,4,118,2372,1.8,180.5737802,8.584350488
50330,2,25,3,5,118,2519,1.7,152.2090109,14.27001003
50400,2,30,2,5,118,2079,1.3,154.7420853,13.38081626
50274,2,37,1,5,118,2101,1.7,160.0236957,9.108694882
12527,2,36,2,5,118,2008,1.7,150.2306723,13.84406111
12214,2,18,1,2,118,3939,1.2,170.5891877,16.92934132
12499,2,42,1,4,118,2425,1.8,156.8408242,12.45313554
12241,2,25,2,2,118,3997,1.5,166.2264035,14.71730395
49977,2,40,3,2,118,3302,1.3,153.263199,15.88981276
12519,2,37,1,5,118,2101,1.9,155.3909036,9.886347367
12546,2,31,2,3,118,2906,2.1,147.5392345,16.18516244
50399,2,42,1,4,118,2434,2.1,146.4020242,15.66679463
12508,2,40,2,3,118,3275,1.5,147.6831469,14.44324324
50329,2,18,2,3,118,3325,1.5,149.862205,12.63389553
50273,2,30,1,4,118,2524,2,167.3872222,10.67306827
49434,2,18,2,5,118,2440,1.9,180.9815025,7.694537588
50246,2,40,2,3,118,3275,1.8,144.6627216,15.64149378
50245,2,25,1,2,118,3307,1.7,254.4588596,21.08416616
50328,2,37,2,4,118,2556,1.7,164.7754061,11.76120067
50587,2,31,2,1,118,4030,2.3,155.2712092,11.55064356
50243,2,18,2,1,118,4013,1.3,178.7329872,14.15355893
50324,2,25,2,2,118,3335,1.7,177.2922874,13.26026969
50242,2,18,2,1,118,4013,1.3,169.3851493,11.94542478
50505,2,31,2,1,118,4031,1.4,152.1057308,14.39526472
50241,2,25,1,1,118,4016,1,197.3124359,13.53921612
50447,2,36,2,3,118,2938,1,182.152798,13.23961452
49470,2,1,1,7,118,1735,1.4,187.7064573,14.26517349
12494,2,30,2,1,118,4024,0.9,179.5222555,12.45777693
50240,2,40,1,1,118,4032,1.5,163.44625,16.17246175
50705,2,18,2,7,118,1194,1.5,164.3008025,14.88072018
50270,2,18,1,2,118,3323,1.8,173.7099117,14.80037829
50395,2,40,2,3,118,2932,1.6,180.2496282,12.8636528
50239,2,40,1,1,118,4032,1.4,179.8761231,19.73437868
50145,2,30,2,1,118,4024,1.2,170.3963908,12.55901022
50504,2,42,3,2,118,3403,1.3,168.9201653,13.18554217
50238,2,40,1,1,118,4032,1.4,174.7483333,15.52487233
50704,2,40,1,3,118,3358,1.5,151.8289834,13.43219909
50323,2,42,1,6,118,1815,2,166.0852756,9.165994236
50503,2,36,2,2,118,3326,1.4,159.6767001,12.65645698
50322,2,31,2,2,118,3318,1.4,161.5523106,15.9821975
50548,2,30,2,2,118,3345,1.4,156.8234507,11.13845092
50216,2,36,2,1,118,4008,1.1,187.8281669,10.77121181
50188,2,31,1,4,118,2889,1.7,174.693856,12.33672443
50502,2,36,2,2,118,3326,1.5,181.6316477,14.53341569
50869,2,36,1,2,118,3347,1.9,165.1224468,11.53225058
50321,2,40,3,2,118,4009,1.5,177.433319,8.563380282
12306,2,42,1,1,118,3975,1.4,178.1165419,15.06656026
12391,2,25,1,2,118,3937,1.7,173.4139107,13.18814698
12383,2,36,2,1,118,3966,1.8,150.1383096,15.44950755
49697,2,37,2,5,118,2915,1.4,151.2576259,11.06737401
12387,2,42,1,5,118,2905,2.3,165.989359,11.3594913
49696,2,1,2,2,118,3341,1.2,179.9602463,11.42592516
49752,2,1,2,1,118,3977,1.3,148.1623592,14.58725618
12369,2,1,2,2,118,3341,1.5,164.7754061,15.00566982
12385,2,30,1,1,118,4033,1.3,180.7295161,12.50872818
12395,2,40,1,3,118,2854,1.9,158.415969,14.67102273
12243,2,30,1,2,118,3243,1.2,179.2264843,19.46986436
12392,2,40,3,3,118,2922,1.5,159.8448332,17.59453925
49581,2,37,1,1,118,4034,1.6,169.4284855,14.37278912
49629,2,40,2,5,118,2473,1.4,164.2356413,14.02563164
12342,2,42,2,4,118,2465,1.4,154.588873,16.21127476
49695,2,25,1,2,118,3937,1.5,181.5076999,16.46058074
49580,2,36,2,1,118,3987,1.2,165.9563306,15.21119293
12376,2,42,1,5,118,2905,2,178.0007788,14.73488372
11942,2,31,3,7,118,1075,1.5,192.4604545,11.40420509
12307,2,40,2,7,118,1278,1.5,169.4448354,12.93083271
12041,2,36,1,1,118,4035,1.7,165.3253139,17.46479246
12370,2,36,2,1,118,3966,1.3,172.4528378,15.99623308
12433,2,31,1,2,118,3311,1.5,184.9332927,14.00314961
49694,2,42,1,3,118,2901,1.4,175.5235271,19.20192501
12382,2,42,1,5,118,2905,1.2,194.5535006,16.38992512
49579,2,31,3,3,118,3986,1.4,177.0152203,10.15355148
12320,2,30,1,5,118,2900,1.6,180.7128482,16.90755064
49533,2,42,1,1,118,3975,1.4,193.3253194,11.32470277
12327,2,36,2,1,118,3987,1.2,155.609291,20.30443917
49335,2,42,1,3,118,2878,1.9,212.0865426,17.58487713
49499,2,42,1,2,118,3305,2.1,160.6053409,12.65257302
49469,2,36,1,1,118,4036,1.7,146.7326568,16.41935089
12084,2,42,1,7,118,1667,1.2,170.5452281,14.70146546
12354,2,37,2,2,118,3260,1.9,171.5054255,11.95545244
49628,2,40,2,5,118,2473,1.6,170.3191096,12.37676826
12316,2,36,2,1,118,3987,1.5,150.1639064,13.79718765
11908,2,1,3,3,118,2846,0.9,184.9698842,16.00235424
12308,2,30,2,1,118,4037,1.2,167.5750811,15.18032181
49498,2,25,2,2,118,3236,1.5,194.5538206,15.90277411
12374,2,30,3,1,118,3950,0.9,176.3871293,14.01944725
12309,2,18,1,1,118,3972,1.1,165.5235657,13.05229425
50692,1,25,2,6,118,1783,2.1,150.4369298,12.23486714
50543,1,42,2,6,118,1692,1.9,166.7961881,10.60311481
50393,1,1,2,2,118,3322,1.3,173.8025256,14.18515479
50773,1,25,2,2,118,3367,1.5,159.2604894,11.26758184
49306,1,42,1,6,118,1962,1.2,178.3732593,13.09262537
51017,1,1,3,2,218,3363,1.7,166.5280248,12.1908931
50584,1,37,3,5,118,2539,1.8,161.1485871,10.8924044
50619,1,1,3,1,118,4038,1.1,159.3375685,11.67081672
50691,1,18,2,6,118,1795,1.3,191.7397549,11.66045694
50690,1,40,1,2,118,3355,1.7,156.6241078,11.96883117
49751,1,1,2,2,118,3248,1.5,150.9285747,13.56057449
50689,1,18,2,6,118,1795,1.5,189.288494,13.73327564
50686,2,18,2,7,118,1194,1.4,144.1199873,18.50558948
12561,2,25,3,5,118,2899,1.5,169.5715396,9.553144359
50391,2,42,1,4,118,2434,1.5,155.951036,16.08342743
50390,2,1,2,1,118,4039,1.3,181.9612653,10.70776679
50540,2,40,2,5,118,2505,1.4,175.7334297,15.5817283
50496,2,1,2,2,118,3382,1.6,172.5595148,11.23376823
50389,2,18,1,1,118,4040,1.4,183.6441196,10.38139535
50442,2,36,2,3,118,2938,2,165.2179557,12.82422931
50388,2,30,2,5,118,2079,1,187.1383796,10.04874791
50685,2,30,1,6,118,3314,2,173.7112555,12.00957702
50317,2,31,2,2,118,3318,1.2,171.3742253,13.94204947
50316,2,31,2,2,118,3318,1.3,167.7862871,15.45874683
50237,2,18,1,1,118,4025,1.4,215.9184014,10.29216301
50315,2,18,1,7,118,1266,1.1,174.6419874,10.73145468
12605,2,18,2,2,118,3328,1.2,167.7004145,10.8666794
12637,2,36,1,3,118,2992,1.6,163.5775767,16.8384931
12587,2,25,2,2,118,3364,1.7,149.3143822,14.53374613
12648,2,1,1,5,118,2127,1.7,154.1806546,13.4369906
50684,2,18,2,2,118,3377,1.6,163.1675253,13.3217263
50539,2,18,2,4,118,2531,1.9,165.2376453,12.42270231
50616,2,25,2,2,118,3364,1.7,161.0511849,9.059276588
12592,2,25,2,2,118,3364,1.4,171.6405639,11.63346987
50495,2,1,3,5,118,2908,1.6,161.0698418,14.43291718
12595,2,25,2,6,118,1783,1.8,152.4562844,9.609726444
50683,2,18,2,2,118,3328,1.6,162.9321371,14.20382916
50538,2,42,2,6,118,1692,2.2,159.138384,12.88764829
50615,2,40,2,2,118,3373,1.9,155.7817917,17.0705274
50682,2,31,2,2,118,3393,1.3,154.4383645,16.16599107
12572,2,37,2,6,118,1546,1.7,161.994922,9.08418422
50681,2,25,2,6,118,1783,1.5,182.0781455,14.45477599
50769,2,25,2,2,118,3367,1.9,148.4497284,13.57437161
50494,2,1,2,2,118,3382,1.5,157.6568605,14.50590046
12620,2,25,2,6,118,1783,2.1,153.8360037,10.65974026
50583,2,31,2,4,118,2510,1.8,186.5639869,14.18710092
12589,2,40,1,2,118,3415,2.3,150.1383096,13.47340775
50387,2,31,2,3,118,2906,1.8,164.0020406,10.47458348
12609,2,18,2,2,118,3397,1.5,167.5732809,9.812438001
12600,2,40,1,2,118,3355,1.8,155.4574528,14.22037422
12608,2,18,2,2,118,3328,1.4,160.9690139,15.27438825
49433,2,30,2,2,118,3920,1.5,174.9857845,12.64098388
50582,2,1,1,1,118,4041,1.5,150.7495164,9.587424267
50768,2,31,3,4,118,3006,1.7,165.7329588,11.59863481
50386,2,31,2,2,118,3334,1.6,188.4978729,16.53536122
12687,2,42,3,2,118,3394,1.2,187.9016505,11.32055749
50911,2,30,2,1,118,4042,1.8,177.9418456,11.18316471
50825,2,31,1,7,118,1251,1.4,189.119142,11.88298914
50680,2,37,2,6,118,1772,1,222.5428736,10.93846154
50537,2,42,2,6,118,1692,1.6,203.5927222,11.88233714
51054,2,42,1,2,218,3384,1.7,148.9060555,10.56126691
50767,2,31,3,4,118,3006,1.9,164.9188986,13.47975723
12685,2,31,3,1,118,4043,1.2,160.8261874,12.1883959
12684,2,37,1,1,118,4044,1.6,162.189578,10.43326675
50614,2,42,1,2,118,3354,1.5,178.0284185,9.743061738
51012,2,36,2,1,218,4045,2,148.5218905,12.40391389
12590,2,1,3,1,118,4038,1.3,174.0854545,7.931927711
50887,2,37,1,1,118,4046,1.7,157.5537067,8.857723437
51011,2,18,2,2,218,3395,1.6,160.2918473,13.3174689
12703,2,31,2,1,218,4047,1.3,172.461892,13.41759937
12678,2,37,1,1,118,4044,1.5,147.7932609,11.34503375
50886,2,37,2,1,118,4048,2,176.0160929,8.673667525
12674,2,31,1,2,118,4049,1.8,179.5803454,8.733701657
12711,2,1,1,1,218,4050,1.1,168.9865801,14.24175824
50885,2,25,2,7,118,1357,1.4,166.6837627,12.25679378
12655,2,25,1,1,118,4051,1.3,160.8504067,13.92733017
50910,2,31,1,2,118,4049,1.7,165.1877273,10.79867208
12681,2,25,2,2,118,3391,1.4,165.989359,18.01144567
50909,2,1,1,7,118,1255,1.2,164,12.8
12693,2,37,1,1,118,4044,1.7,162.0747222,8.537590711
12680,2,25,2,2,118,3391,1.2,176.2423942,16.10060459
12661,2,37,1,1,118,4046,1.3,145.2358333,15.30333745
51010,2,40,1,3,218,2998,1.3,169.2470935,11.52111261
12723,2,37,2,3,218,2944,1.9,158.9612512,16.98105939
51009,2,1,3,2,218,3363,1.6,179.424206,11.01897447
50952,2,31,3,3,118,3000,1.6,166.4819413,14.07291158
12665,2,42,2,3,118,3281,1.4,144.9893973,15.35230461
51008,2,40,1,3,218,2998,1.7,138.8090847,16.83817452
12717,2,1,3,2,218,3363,1.7,170.1676767,10.10968495
12739,2,25,2,2,218,3396,1.5,151.5862963,12.95313351
12668,2,42,2,3,118,3281,1.3,152.8647307,18.56603774
12686,2,37,3,2,118,3378,1.2,176.3871293,8.610369175
51007,2,40,1,3,218,2998,1.7,157.875945,15.86367333
51053,2,40,2,2,218,3400,1.9,182.8257143,12.53219178
12237,2,37,1,2,118,3342,1.3,161.5182864,14.06465413
49750,2,25,3,2,118,3262,1.5,165.5747938,15.21713641
12329,2,36,2,1,118,3983,1.2,165.5959045,14.56655039
12276,2,36,3,5,118,2082,1.7,178.8605338,13.94484394
11843,2,36,1,1,118,3954,1.5,170.2358333,15.1342398
49531,2,18,1,1,118,3972,1.4,168.8152047,13.38122083
12435,2,42,2,1,118,3967,1.1,179.0049673,18.39509591
12339,2,42,2,2,118,3265,1.6,171.2398408,14.99467387
49817,2,1,2,3,118,2776,1.5,156.3814107,13.38627244
12337,2,31,2,1,118,3942,1.5,160.0236957,13.3723393
12319,2,36,2,1,118,3983,1.2,160.3295053,22.1694557
49693,2,30,1,1,118,4033,1.5,177.1156726,14.75620438
12330,2,1,2,1,118,3998,1,148.6434483,11.16734694
49578,2,40,1,2,118,3964,1.9,163.5938538,14.9362256
49530,2,37,2,1,118,3988,1.1,164.6988773,15.84078162
49529,2,30,2,1,118,4037,1.6,162.9695809,15.04262763
12311,2,37,2,1,118,3988,1.2,164.4653455,17.19573776
12030,2,31,2,5,118,2851,1.3,191.4751751,13.45751686
49577,2,40,2,3,118,3254,1.5,166.6837627,17.01769715
49627,2,18,2,3,118,2865,1.2,179.8826504,8.863809719
12371,2,36,2,2,118,3271,1.4,149.1330617,15.84538799
12328,2,30,1,5,118,2900,1.7,181.7860046,12.85671888
12427,2,36,1,3,118,2910,1.9,157.6625728,14.59978655
12419,2,36,1,3,118,2910,1.5,153.6039616,14.11036617
49528,2,40,2,7,118,1278,2.2,167.4524494,15.87405765
12350,2,30,2,5,118,2902,1.5,153.7985616,13.34185304
12332,2,37,1,2,118,3192,1.5,157.3442453,11.75550936
12393,2,31,2,2,118,3321,1.9,161.0826587,10.12597968
