ID,parity, year-season at birth,TNB,NBA, litter weight at birth
6743,2,117,18,18,22.8
6017,3,117,17,16,20.1
5105,4,117,21,20,19.2
7486,1,117,12,12,17.2
5103,4,117,16,16,24.4
5111,4,117,15,15,15.7
6118,3,117,20,19,18.5
6826,2,117,19,19,21.7
6570,2,117,17,14,17.4
3876,5,117,18,15,20.1
7488,1,117,14,13,15
3989,5,117,16,16,16.2
4612,4,117,23,21,27.6
7539,1,117,15,15,17.5
6738,2,117,19,18,16.9
6614,2,117,17,16,22.7
7520,1,117,15,14,15.9
6778,2,117,13,13,18
6569,2,117,17,17,21.1
4851,4,117,18,13,11.6
7495,1,117,16,15,16.2
5161,4,117,19,19,18.4
7406,1,117,18,18,18.8
7541,1,117,15,15,17.7
5784,3,117,20,18,19.9
3903,5,117,6,5,5.4
7588,1,117,12,10,12.2
4917,4,117,15,15,13.7
4841,4,117,19,19,22.7
4867,3,117,12,11,18.1
7507,1,117,11,10,11
6753,2,117,12,10,16.5
5892,3,117,20,19,21
5711,3,117,19,18,15.2
4991,4,117,10,10,7.9
4462,4,117,21,20,20.5
3184,6,117,13,13,15.5
5087,4,117,18,18,20.4
7444,1,117,10,10,16.2
5489,4,117,11,11,20.4
3427,6,117,16,14,16
7552,1,117,15,15,18.1
6063,2,117,11,11,15.1
5232,4,117,15,15,20.1
6555,2,117,13,12,16.5
7434,1,117,14,14,16.2
7395,1,117,15,14,16.3
6059,3,117,18,17,21
7381,1,117,18,17,13.9
7548,1,117,15,9,13.3
7562,1,117,10,10,12.8
4826,4,117,14,13,12
6020,3,117,15,15,22.3
7457,1,117,12,11,9.5
7508,1,117,18,18,23.3
4539,4,117,15,14,18.2
7558,1,117,15,15,17.2
4844,4,117,19,17,14
7584,1,117,17,17,16.3
3565,5,117,17,12,18
5231,4,117,15,14,22.5
7471,1,117,20,17,18.5
7499,1,117,15,14,21.9
7493,1,117,14,14,19.2
7372,1,117,19,16,17.5
6519,2,117,22,12,22.4
7405,1,117,16,14,19.5
5609,3,117,14,14,20.3
3543,5,117,8,8,15.5
7378,1,117,11,11,15.9
3419,6,117,13,11,10.7
5063,4,117,20,16,19.4
7494,1,117,15,11,10.9
7485,1,117,16,14,20.3
4860,4,117,17,15,16
4242,4,117,20,19,19.1
6022,3,117,18,17,19.2
6139,3,117,12,12,12.9
6834,2,117,15,12,12.1
6720,2,117,14,13,17.1
6802,2,117,15,15,19.7
3395,6,117,15,15,14.1
6672,2,117,20,19,13.4
6180,3,117,14,14,17
3060,6,117,10,9,15.9
7487,1,117,10,10,13.4
7463,1,117,12,10,10.1
7497,1,117,12,11,10.1
5390,4,117,15,13,18.5
5503,4,117,16,15,14.8
5228,4,117,11,11,12.3
5162,4,117,12,12,15.2
6575,2,117,12,11,20.4
3369,5,117,15,15,20.4
5519,3,117,16,16,19.2
6847,2,117,17,15,20.4
5340,4,117,10,10,20.4
7578,1,117,11,11,9.2
5959,3,117,16,13,15.5
4946,4,117,16,13,19.6
4154,5,117,17,16,15.3
5335,4,117,16,16,17.9
6740,2,117,18,17,21.2
6786,2,117,16,16,16.1
5499,4,117,16,16,19.2
5497,4,117,15,12,15.4
5368,4,117,15,13,11.9
5393,4,117,12,12,15.4
5516,4,117,14,13,13.4
7601,1,117,16,16,17.4
5782,3,117,19,16,21.1
5233,4,117,14,14,18.5
7491,1,117,16,13,9.3
6736,2,117,15,15,16.1
4093,5,117,16,13,16.1
3797,5,117,14,14,15.9
5465,4,117,12,11,11.6
7466,1,117,12,12,12.4
4145,5,117,13,11,9.5
6881,2,117,18,17,18
6772,2,117,22,21,19.6
5254,4,117,19,18,19
7559,1,117,14,13,17.8
7543,1,117,7,7,9.4
7430,1,117,13,12,18.4
5934,3,117,18,16,15.6
7504,1,117,13,12,15.3
5201,4,117,15,14,15.2
7545,1,117,16,9,14.3
3878,5,117,19,18,15.7
6028,3,117,25,24,25.8
4265,4,117,13,13,16.7
5334,4,117,8,8,6.8
6626,2,117,23,21,21.6
6781,2,117,18,18,20.9
3290,6,117,18,13,15.4
5134,4,117,19,18,20.2
7516,1,117,21,21,15.9
7563,1,117,16,16,18.1
6871,2,117,15,14,15.4
7113,1,117,9,9,13.5
4530,4,117,13,13,21.1
6763,2,117,17,16,22.9
5916,3,117,16,16,20.4
7608,1,117,12,11,12.9
7617,1,117,16,13,18.2
4226,5,117,17,17,19.8
7546,1,117,13,13,15.4
7586,1,117,9,8,11.9
4061,5,117,16,13,18.6
4693,4,117,18,18,17.3
7500,1,117,18,18,17
5855,3,117,4,4,6.7
7470,1,117,16,16,14.8
5915,3,117,18,18,17.1
7643,1,117,18,18,17.5
4661,4,117,13,13,16
7589,1,117,13,13,15.1
7610,1,117,8,8,13
7446,1,117,7,5,6.6
6043,2,117,18,18,16.1
7518,1,117,15,15,20.6
7527,1,117,17,16,16
7432,1,117,14,13,14.8
6597,2,117,14,6,4.5
5331,4,117,14,13,14
7540,1,117,17,14,15.2
7612,1,117,12,7,8
7557,1,117,14,13,15.9
7528,1,117,14,14,21
6014,3,117,15,11,13.1
4338,5,117,17,17,18.5
4857,4,117,15,15,13.1
4155,5,117,16,16,18.6
6002,3,117,19,19,23
4592,4,117,16,16,24.1
4180,5,117,13,13,18
5288,4,117,14,12,21.3
5226,4,117,12,12,20.7
5413,4,117,17,15,21.1
3850,5,117,8,7,10
3990,5,117,15,13,19.6
7654,1,117,16,16,20.6
4182,5,117,6,6,8.8
7496,1,117,9,9,8
6870,2,117,19,19,21.1
7611,1,117,8,8,15.5
4396,5,117,14,13,22.2
7510,1,117,11,9,16.8
7635,1,117,8,8,12.4
5900,3,117,12,12,17.2
4411,4,117,19,18,21.6
6895,2,117,22,22,25.3
6155,3,117,6,6,11.8
3908,5,117,13,13,17.4
7653,1,117,13,13,16.8
7536,1,117,15,15,17
6857,2,117,16,16,22.2
5240,4,117,15,15,19.9
6207,3,117,12,12,16.4
6882,2,117,16,16,22.9
5864,3,117,11,8,8.6
6841,2,117,23,20,28.3
6057,3,117,18,14,15.1
6888,2,117,26,18,20.9
4672,4,117,11,11,16.1
5944,3,117,20,16,19.4
6856,2,117,15,15,17
6755,2,117,15,15,24
4152,5,117,18,17,18.5
4058,5,117,19,17,9.2
6576,2,117,20,16,18.9
5873,3,117,18,17,20.5
4976,4,117,18,14,21.1
6073,3,117,17,15,22.2
4159,5,117,13,13,18.2
4161,4,117,16,14,16.2
5085,4,117,2,2,1.7
7329,1,117,15,13,17.7
4097,5,117,11,10,14.7
7505,1,117,17,17,23.8
7644,1,117,21,13,18.2
6140,3,117,17,17,20.7
7597,1,117,16,16,20.7
7700,1,117,4,4,5.7
5973,3,117,15,13,22.1
7685,1,117,10,9,12.7
7690,1,117,12,10,13.2
4812,4,117,15,15,27
4065,5,117,13,12,10.9
3921,5,117,14,12,16.5
7594,1,117,13,13,17.3
7676,1,117,15,14,17.6
7661,1,117,12,11,14.6
5241,4,117,16,14,14.5
7566,1,117,13,13,17.7
7567,1,117,17,16,21.1
4012,5,117,17,14,16.2
5859,3,117,19,17,21.4
7649,1,117,14,14,16.1
7468,1,117,18,17,20.3
3991,5,117,15,15,24.7
5958,3,117,17,14,19
7592,1,117,12,12,18.2
6963,2,117,17,14,21.7
7572,1,117,18,17,23.3
3994,5,117,14,7,5.8
5389,4,117,18,18,23.9
5849,3,117,16,16,15
7600,1,117,13,13,15.2
3881,5,117,17,17,25
6586,2,117,21,17,21.2
6101,3,117,14,14,21.9
6087,3,117,13,12,18.6
6074,3,117,20,17,22.2
5184,4,117,15,14,15.7
3959,5,117,14,14,21.4
4559,4,117,19,19,19.8
4092,5,117,17,17,21.1
7672,1,117,12,10,9
3978,5,117,17,17,19.5
4160,5,117,9,9,11.3
6030,3,117,16,16,16.4
3791,5,117,16,16,18.5
6146,3,117,18,17,19.2
7684,1,117,14,14,19.6
6076,3,117,18,16,22.9
5965,3,117,11,11,23.5
6845,2,117,13,10,18.1
6807,2,117,15,14,16.1
3301,6,117,15,12,11.6
6438,2,117,19,16,16.7
7646,1,117,12,11,11.7
7679,1,117,14,14,16.9
6833,2,117,17,17,21.5
7701,1,117,13,13,19.9
5883,3,117,15,12,16.4
6836,2,117,19,19,26.1
7435,1,117,13,13,16.3
4219,5,117,18,13,16.6
6831,2,117,19,18,27
6710,2,117,26,14,20.7
6862,2,117,11,9,15.8
6921,2,117,16,14,26.8
5501,4,117,16,16,19.4
6640,2,117,18,16,22.3
5863,3,117,12,11,17.9
6093,3,117,17,16,24.1
5263,4,117,21,15,19
6709,2,117,17,14,22.2
6903,2,117,20,18,25.1
6886,2,117,18,14,23.3
6927,2,117,14,13,18.5
7573,1,117,13,13,25.4
4921,4,117,15,15,20.4
7704,1,117,14,14,14.8
7697,1,117,13,13,17
6138,3,117,15,12,16.3
7686,1,117,16,16,14.6
7691,1,117,14,14,18.2
7606,1,117,8,8,13.8
3982,5,117,14,14,17.9
7484,1,117,17,17,24.4
5431,4,117,20,19,23.9
7777,1,117,20,18,17.4
5040,4,117,20,20,17.5
7670,1,117,15,14,15
7759,1,117,17,16,20.4
7724,1,117,12,12,13.1
5476,4,117,15,14,20.7
4116,5,117,19,17,20.2
4536,4,117,21,19,18.9
5422,4,117,18,18,21.3
6875,2,117,15,14,23.7
7628,1,117,15,13,16
7641,1,117,14,14,20.1
3932,5,117,13,12,17.6
6798,2,117,17,17,24.5
7556,1,117,13,11,16.8
5280,4,117,16,15,17.3
6094,3,117,15,14,23.4
5141,4,117,20,17,17.3
6007,3,117,19,19,23.6
6771,2,117,23,22,28.1
6902,2,117,15,14,15
7671,1,117,9,8,8.5
7437,1,117,9,6,8.7
7674,1,117,12,12,15.6
5775,3,117,18,17,24.4
4916,4,117,20,20,26.7
4009,5,117,13,11,13.6
7596,1,117,10,10,15.3
5078,4,117,18,18,19
6128,3,117,18,15,17.2
5258,4,117,8,8,15.2
5773,3,117,14,14,23.3
5935,3,117,23,21,22.6
4827,4,117,16,16,16.6
6650,2,117,22,21,23.5
4156,5,117,18,17,24
5507,4,117,13,12,14.8
4352,4,117,11,11,14.1
4031,4,117,14,14,18.2
6906,2,117,16,16,16
5277,4,117,17,16,18.5
7786,1,117,15,15,17.7
6147,3,117,20,19,17.3
5371,4,117,19,19,23.3
5515,4,117,16,16,23.2
5581,3,117,14,12,21.4
7766,1,117,10,9,12
6933,2,117,14,14,21.7
6930,2,117,9,9,14.7
6241,3,117,15,15,24.1
6951,2,117,18,17,24.3
5925,3,117,13,13,22.6
6852,2,117,17,14,19.3
6944,2,117,20,20,25.8
5385,4,117,16,15,25.3
6818,2,117,18,17,19.6
4888,4,117,10,9,13.1
7737,1,117,11,11,13.4
6153,3,117,13,13,21.6
4847,4,117,20,15,15.3
6917,2,117,13,13,20.8
5838,3,117,16,14,17
6056,3,117,13,13,15.8
6069,3,117,19,18,23.6
5924,3,117,14,14,19
3837,5,117,12,12,18.1
5498,4,117,15,15,20.1
5654,4,117,19,19,24.5
5435,4,117,18,18,21.2
6098,3,117,14,14,13.9
7716,1,117,12,12,13.4
5563,4,117,17,15,15.5
7783,1,117,18,18,21
7713,1,117,18,18,20.4
6144,3,117,16,16,19.2
5387,4,117,17,16,18.2
6869,2,117,15,14,18.3
5420,4,117,16,16,18.7
5494,4,117,19,16,19.3
3477,6,117,12,12,14
7754,1,117,17,16,18.1
6825,2,117,18,16,21.8
6723,2,117,14,14,21.6
5082,4,117,18,18,21.3
7583,1,117,12,12,17.5
5215,4,117,17,17,21.2
5236,4,117,19,17,20.4
5102,4,117,14,14,21.6
6850,2,117,17,17,26
7811,1,117,14,13,16
5909,3,117,22,17,21.8
7489,1,117,15,15,19
4343,5,117,18,0,0
4880,4,117,19,19,22.5
6115,3,117,21,20,25.6
7042,2,117,12,12,18.3
5356,4,117,20,19,23.2
5039,4,117,15,15,21.5
6106,3,117,17,14,21.5
6100,3,117,19,18,23
6086,3,117,15,10,14.1
3885,5,117,14,13,18.7
6776,2,117,24,0,0
5862,3,117,11,6,8.9
7399,1,117,15,14,18.9
7727,1,117,16,15,20
5485,4,117,18,18,23.3
4453,5,117,16,16,22.5
7637,1,117,13,11,18.9
7721,1,117,15,15,17.8
7549,1,117,15,13,14.5
5533,4,117,17,14,14.8
4863,4,117,20,16,21.5
7343,1,117,21,18,17.9
7798,1,117,18,15,17.9
7794,1,117,16,16,15.2
6851,2,117,12,12,16.4
7764,1,117,15,13,15
5535,4,117,17,17,20.8
7056,2,117,15,14,17.8
6914,2,117,18,18,22.8
5359,4,117,16,16,18.7
4047,5,117,12,11,11.7
6032,3,117,18,17,23.9
6765,2,117,17,16,22.8
6957,2,117,16,16,20.7
3648,6,117,16,16,19.9
5604,4,117,14,13,11.8
4124,5,117,16,16,16.8
3993,5,117,19,19,25.9
7677,1,117,8,7,12.4
4191,5,117,14,13,15.8
6977,2,117,16,15,17.3
7632,1,117,8,8,9.8
6859,2,117,16,16,22.7
7751,1,117,17,17,18.5
5462,4,117,12,11,16.5
6823,2,117,16,13,19
5510,4,117,11,9,11.2
6947,2,117,18,18,21
3975,4,117,25,22,24
6946,2,117,18,17,22.8
3499,6,117,15,15,23
5628,4,117,11,9,16.2
6737,2,117,18,18,25.3
4122,5,117,12,11,17.7
4217,4,117,13,12,14.1
6839,2,117,20,19,21.5
4957,4,117,20,20,25
6912,2,117,16,16,24.6
6011,3,117,19,18,24.6
6799,2,117,15,15,24.1
6918,2,117,13,12,15.1
7587,1,117,13,11,18.4
7627,1,117,17,13,14.2
6907,2,117,17,16,26.6
5160,4,117,15,14,18.3
5521,4,117,14,14,26.5
4218,5,117,16,15,23.2
3882,5,117,16,15,19.2
4275,5,117,16,14,19.7
4123,5,117,16,16,22.2
7531,1,117,17,17,24.5
7675,1,117,13,12,15.6
5187,4,117,17,15,16.1
7795,1,117,18,16,20.2
7723,1,117,14,14,16.4
5920,2,416,18,16,22.4
3761,5,117,5,0,0
5639,3,117,10,10,16.2
7725,1,117,14,13,17.3
6934,2,117,17,17,21.2
6193,3,117,17,15,16.4
3174,6,117,11,9,13.7
6195,3,117,17,15,21.6
7609,1,117,15,14,19.5
5482,4,117,16,15,20
7623,1,117,10,9,14.6
7775,1,117,12,12,18
6250,3,117,15,14,23.2
7673,1,117,15,14,15
6945,2,117,13,13,22.3
7793,1,117,15,15,19.7
6239,3,117,15,14,22.3
5472,4,117,12,11,19.3
7703,1,117,17,16,21.6
5109,4,117,12,9,15.4
7553,1,117,5,5,7.1
6099,3,117,16,15,20.4
4011,5,117,13,13,19.8
7651,1,117,13,13,18.3
5522,4,117,13,11,14.6
6673,2,117,13,13,18.7
7453,1,117,14,11,13.9
6835,2,117,15,12,17.9
5352,4,117,13,12,21
6194,3,117,19,18,14.8
5910,3,117,23,13,14.9
4454,5,117,17,16,21.6
6248,3,117,22,21,18.4
6001,3,117,18,17,22.3
4051,5,117,13,13,16.4
4158,5,117,16,16,21.6
4350,5,117,14,14,20.9
5448,4,117,20,19,20.4
7849,1,117,19,18,20.2
4399,5,117,15,14,20.1
4419,5,117,16,15,20.5
7714,1,117,3,3,5
7158,2,117,18,17,16.6
7813,1,117,16,12,13.3
7185,2,117,16,14,20.3
7634,1,117,14,13,14.9
6809,2,117,10,9,9.1
3868,5,117,9,9,17.6
7478,1,117,2,2,2.9
3930,5,117,14,14,22.5
5731,3,117,21,20,19
3479,6,117,11,9,12.3
7774,1,117,14,13,18.7
4995,4,117,17,15,21.3
4050,5,117,17,14,16.2
5365,4,117,12,10,13
7165,2,117,16,16,20.5
5546,4,117,16,15,15.9
7858,1,117,7,7,10.8
5612,4,117,15,14,21
6975,2,117,17,17,18.4
6168,3,117,16,16,24.9
6311,3,117,17,16,20.1
3936,5,117,17,16,17
5369,4,117,18,18,21.4
4193,5,117,14,14,18.6
5550,4,117,16,15,22.6
5517,4,117,7,7,9.2
6979,2,117,8,8,14.4
7787,1,117,14,13,15.1
5749,4,117,18,16,18.6
4126,5,117,20,20,22.1
6189,3,117,16,15,13.5
4153,5,117,17,17,22.9
5374,4,117,11,7,12.8
6984,2,117,17,13,15.1
7810,1,117,17,16,23.5
6268,3,117,17,16,22.1
6191,3,117,15,14,20.8
7024,2,117,15,15,21.7
7812,1,117,15,15,18
7001,2,117,15,14,19.8
4822,4,117,16,12,14.2
5367,4,117,20,18,22.9
7807,1,117,15,15,16.1
7733,1,117,14,14,15.3
7730,1,117,16,16,18.3
7096,2,117,17,16,22.7
4066,5,117,23,22,24.4
5955,3,117,20,15,20.6
6990,2,117,16,16,21.7
5858,3,117,16,15,19.8
7046,2,117,17,16,20.5
7694,1,117,6,6,7.9
7534,1,117,4,4,6.4
7872,1,117,18,17,18
6874,2,117,12,12,17.6
3965,5,117,17,16,22.6
5579,4,117,14,11,13.7
6992,2,117,14,14,21.1
4523,5,117,18,16,19.4
7091,2,117,10,9,15.9
7785,1,117,18,18,22.3
6237,3,117,18,18,26.5
7857,1,117,14,14,17.4
7879,1,117,14,14,19.5
3750,5,117,16,16,20.2
7750,1,117,13,13,19.1
7702,1,117,14,13,12.4
4091,5,117,19,16,20.6
5640,4,117,18,18,20.4
4470,5,117,15,10,13.5
7030,2,117,18,16,21.6
6274,3,117,18,17,20.5
7011,2,117,12,12,22.7
7037,2,117,13,13,23.9
6242,3,117,15,14,19.6
7831,1,117,18,18,16.3
5514,4,117,21,21,26.1
4074,5,117,18,17,21.6
7625,1,117,13,13,17.8
7800,1,117,12,11,15.6
6968,2,117,11,9,14.2
7844,1,117,10,10,13.9
5547,4,117,16,14,13.9
7102,2,117,13,12,18.3
7717,1,117,13,13,19.4
6929,2,117,15,14,22.5
5575,4,117,15,11,16.5
6179,3,117,17,16,21.1
5732,4,117,11,11,12.4
7595,1,117,11,11,20.4
6278,3,117,15,15,28.8
6132,3,117,20,18,22
7920,1,117,18,16,14.1
7075,2,117,19,19,21.1
6323,3,117,17,16,26.8
7613,1,117,20,19,19.7
5603,4,117,15,13,16.3
7616,1,117,14,14,16.4
5881,3,117,18,18,18.2
6096,3,117,20,18,20.9
7814,1,117,15,15,19.9
4057,5,117,14,12,14.3
4014,5,117,8,8,11.8
5513,4,117,17,16,22.5
5936,3,117,13,13,20.8
5627,4,117,15,15,22.3
5430,4,117,21,19,26.5
5469,4,117,16,15,23.1
5487,4,117,18,17,25.2
7574,1,117,17,16,19.3
7758,1,117,12,12,16
4401,5,117,20,18,24.1
7047,2,117,9,8,14.3
7801,1,117,12,11,12.9
7140,2,117,18,17,16.1
7640,1,117,17,17,16.9
5031,4,117,22,22,25.1
6176,3,117,13,12,19.4
7112,2,117,21,17,19.2
6047,3,117,17,16,24
6150,3,117,15,15,20.3
5724,4,117,16,16,23.6
4397,5,117,18,18,23.5
7850,1,117,16,14,18.3
5653,4,117,12,12,18.6
7057,2,117,20,18,24.4
7652,1,117,13,13,19.2
7550,1,117,14,13,13.4
4283,5,117,16,13,15.4
5488,4,117,17,14,20.7
5886,3,117,20,18,20.7
7078,2,117,19,18,20.2
7888,1,117,9,9,15.1
5194,4,117,20,20,27.6
3953,5,117,14,13,17.4
7809,1,117,18,16,20
3289,6,117,17,15,24.6
6318,3,117,18,17,17.3
6281,3,117,16,16,21.7
3966,5,117,17,16,22.1
6324,3,117,17,16,24.3
6133,3,117,17,17,21.7
6322,3,117,16,14,19.9
7199,2,117,9,7,8.9
6209,3,117,20,16,23.9
4461,5,117,13,11,9.3
7007,2,117,18,17,23.1
5760,4,117,16,16,23.2
6213,3,117,9,7,6.3
6325,3,117,15,14,16.4
5520,4,117,24,23,26.7
7856,1,117,15,15,21.1
4192,5,117,11,10,14.6
4006,5,117,20,19,21.4
5568,4,117,17,17,23.9
4574,5,117,15,13,13.1
7885,1,117,12,12,12.7
6891,2,117,18,18,28.3
7072,2,117,17,17,26.1
7074,2,117,19,19,20.4
5777,3,117,14,14,19.7
5697,4,117,14,14,21.7
5692,4,117,19,18,23.4
6800,2,117,19,18,27.1
5665,4,117,11,11,17.1
5767,4,117,18,18,16.9
5428,4,117,20,17,23.6
5751,4,117,11,11,17
5822,4,117,14,14,18.3
6619,2,117,19,19,26.6
7624,1,117,11,11,14.7
7115,2,117,12,11,14.9
7917,1,117,9,8,9.4
6090,3,117,17,14,20.4
6969,2,117,11,11,15.5
6124,3,117,13,12,19.1
7763,1,117,7,7,11
6926,2,117,16,15,17.1
5631,4,117,10,10,17.3
5108,4,117,16,16,19.4
3925,5,117,18,18,21.8
7736,1,117,10,10,16.7
4904,4,117,22,21,24.5
7722,1,117,15,14,18.2
7741,1,117,21,19,22.9
5649,4,117,15,8,8.5
7820,1,117,13,13,20.7
7111,2,117,16,16,13.9
7035,2,117,16,16,19.2
5645,4,117,19,18,17.3
7665,1,117,10,10,12.6
7718,1,117,15,14,17.3
7590,1,117,15,15,19.4
6273,3,117,7,7,10.5
6814,2,117,15,15,22.2
7822,1,117,17,17,19.3
7808,1,117,9,9,12.6
7840,1,117,14,14,15.9
4059,5,117,24,22,23
7151,2,117,11,10,10.7
7797,1,117,12,11,14.7
3098,6,117,20,17,21
3811,5,117,17,17,18
5183,4,117,16,16,22.4
4915,4,117,13,13,17.5
6925,2,117,12,12,15.6
7019,2,117,14,14,17.1
3924,5,117,13,12,17
5423,4,117,16,15,19.6
5419,4,117,17,17,21.7
5620,4,117,13,13,21.6
6171,3,117,15,14,22.1
7745,1,117,15,14,18.9
4089,5,117,17,17,26
6970,2,117,16,16,19.7
5486,4,117,17,16,17.9
5648,4,117,14,14,19.7
6260,3,117,16,15,18.6
7051,2,117,14,14,21.5
7033,2,117,14,13,19.1
5651,4,117,17,15,21
7048,2,117,18,17,22
6860,2,117,16,14,19.1
5650,4,117,15,15,20.3
6788,2,117,13,13,17.9
3646,5,117,18,16,16.7
6097,3,117,17,15,22.9
7039,2,117,15,14,21.1
7909,1,117,18,17,19.3
7796,1,117,15,14,19.4
3950,5,117,15,14,20.1
7753,1,117,13,13,15.3
5590,4,117,10,9,11.8
6062,3,117,18,15,20.4
4439,5,117,13,13,19.2
6134,3,117,18,14,15.3
7735,1,217,13,13,14.7
7769,1,217,11,10,12.3
6173,3,217,21,19,27.6
7657,1,217,22,21,21.9
6383,3,217,18,16,21.8
5851,4,217,14,11,14.1
4553,5,217,18,17,22.9
6294,3,217,18,18,23.1
4952,4,217,17,16,24.1
4112,5,217,16,16,22
7085,2,217,19,19,22.5
7168,2,217,18,18,22.7
4073,5,217,6,6,8.1
6328,3,217,15,12,13.7
7695,1,217,9,9,16.4
7058,2,117,16,16,21.5
7166,2,217,13,13,18
6135,3,117,20,20,24.1
7018,2,217,15,15,19.7
7689,1,217,14,14,16.6
6380,3,217,12,12,14.9
7771,1,217,17,17,18.5
6983,2,217,18,18,24.5
6321,3,217,16,16,30.6
7076,2,217,11,11,14
6236,3,217,15,13,24.4
5710,4,217,14,14,14.7
4811,4,217,14,14,19.7
6376,2,217,18,15,17.7
6412,3,217,16,11,18.6
6238,3,217,18,18,22.1
5630,4,217,16,16,24.9
7875,1,217,18,18,18.9
6348,3,217,14,14,21.3
7944,1,217,15,12,13.6
3685,6,217,16,14,19
6417,3,217,13,13,19.7
4109,5,217,19,16,17.9
7461,1,217,12,11,15.5
6286,3,217,13,13,17.5
6276,3,217,22,21,24.3
4069,5,217,17,16,23
7861,1,217,10,10,14.8
6361,3,217,16,15,21
6345,3,217,19,18,19.2
5610,4,217,15,8,11.5
4227,5,217,18,17,29.7
7770,1,217,16,16,22.7
7837,1,217,17,17,23.8
5526,4,217,13,12,20.9
7952,1,217,14,14,18.8
5875,4,217,15,14,15.2
4497,5,217,13,13,18.5
6244,3,217,16,16,18.8
5566,4,217,18,17,17
6360,3,217,17,17,29.5
6197,3,217,13,9,9.9
7823,1,217,11,11,15.5
7455,1,217,14,13,17.2
5675,4,217,14,14,19.3
7087,2,217,14,13,20.4
4034,4,217,15,15,22.2
4143,5,217,12,12,20.8
6948,2,217,7,7,12.4
7916,1,217,14,13,16.6
7928,1,217,11,11,13.1
4194,5,217,6,6,15
6272,3,217,20,20,20.4
5708,4,217,16,14,16.7
6356,3,217,15,13,17.1
5378,4,217,17,17,26.2
7022,2,217,12,12,18.1
7935,1,217,13,11,13.4
7802,1,217,12,12,14.4
6306,3,217,16,16,19.2
6393,3,217,16,16,22.4
4225,5,217,21,21,25.9
5757,4,217,6,6,10.5
7579,1,217,9,9,18.7
5783,4,217,15,15,23.9
7912,1,217,13,13,14.8
7870,1,217,15,15,16.8
7911,1,217,13,13,13.8
7184,2,217,17,17,21.8
5582,4,217,17,16,20.7
7889,1,217,14,14,17.8
6041,3,217,13,13,23
5558,4,217,10,10,12.3
5528,4,217,23,18,23.9
4570,5,217,20,18,21.9
7193,2,217,10,9,11
3987,5,217,15,15,26.1
7152,2,217,5,4,5.9
7866,1,217,11,11,16
7732,1,217,15,14,17.1
4400,5,217,18,17,25.2
7948,1,217,12,11,13.5
7868,1,217,15,15,21.6
4121,5,217,13,13,18.3
4157,5,217,18,18,23.8
5689,4,217,14,14,18.7
7816,1,217,12,11,16.4
4568,5,217,20,20,22.7
5954,3,217,9,9,18.1
7943,1,217,14,14,17.2
4489,5,217,16,16,15
6127,3,217,13,5,7.1
7201,2,217,12,12,21.8
6448,3,217,9,9,17.4
4125,5,217,15,15,16.6
5363,4,217,13,13,24
6384,3,217,10,10,21
5748,4,217,14,12,19.9
3145,7,217,18,16,16
3958,5,217,19,17,25.9
5896,3,217,15,14,20.8
7222,2,217,12,12,15.6
5657,4,217,12,12,21
4495,5,217,10,8,13.1
5776,4,217,16,7,7.8
3732,5,217,9,9,14.7
5736,4,217,13,13,20.8
6308,3,217,13,8,14.7
4300,5,217,16,16,26
6374,3,217,13,12,15.8
5787,4,217,16,16,19.2
4816,5,217,16,16,19.2
4049,5,217,16,15,18.6
5705,4,217,15,15,17.7
5817,4,217,15,15,20.1
4329,5,217,13,13,19.9
4538,5,217,16,16,23.3
6366,3,217,14,13,15
7772,1,217,12,11,14.5
6251,3,217,12,11,22.7
7547,1,217,9,8,11.8
7064,2,217,12,12,14.4
7905,1,217,12,12,15.8
7089,2,217,12,8,14.6
7013,2,217,13,13,15.1
7907,1,217,10,10,15.9
7012,2,217,16,16,19.9
6104,3,217,13,12,19
6974,2,217,16,16,20.8
4313,5,217,11,11,11.9
7945,1,217,17,17,20.3
4284,5,217,18,18,24.2
7095,2,217,19,19,24.5
4286,5,217,14,13,21.6
7988,1,217,14,14,18.8
6370,3,217,15,15,20.9
6354,3,217,12,9,16.6
4972,4,217,20,20,22.2
5614,4,217,17,17,21.6
6347,3,217,16,16,17.9
4119,5,217,13,11,17.8
7128,2,217,15,15,23.6
5823,4,217,12,11,16.7
7088,2,217,12,10,15.1
7871,1,217,13,13,19.9
6342,3,217,17,16,22.3
6382,3,217,17,17,24
7951,1,217,18,18,21.2
6336,3,217,13,10,17.2
7921,1,217,15,15,14.7
7824,1,217,10,8,10
7989,1,217,12,12,16.1
3880,5,217,15,13,17.2
7890,1,217,13,13,18.4
6290,3,217,21,17,23.2
6425,3,217,14,6,8.1
4063,5,217,17,12,16.1
3111,7,217,17,11,15.6
3552,6,217,13,8,12.4
5618,4,217,12,9,13.4
7878,1,217,16,16,18.9
7918,1,217,15,15,22.4
7936,1,217,15,14,13.9
6498,3,217,16,16,16.8
7036,2,217,16,15,18.3
7207,2,217,14,12,15.4
7984,1,217,14,14,16.2
6352,3,217,18,16,20.2
7967,1,217,12,12,13.1
6310,3,217,4,4,5.8
3542,6,217,14,12,13.6
7886,1,217,12,8,8.8
7155,2,217,19,18,24.3
7514,1,217,15,15,23.2
6940,2,217,16,16,25.8
6293,3,217,17,16,17.9
6403,3,217,11,11,12.9
4920,5,217,14,13,11.6
5642,4,217,8,8,10.7
7178,2,217,16,14,16
6042,3,217,17,17,23.3
